-0.95480	   0.00000	  38.29590	 151.83105	 313.96147	 653.90077	 671.50642
-0.95440	   0.00000	  38.29938	 151.72821	 314.03914	 653.60536	 671.23893
-0.95400	   0.00000	  38.30281	 151.62534	 314.11682	 653.31001	 670.97149
-0.95360	   0.00000	  38.30620	 151.52242	 314.19452	 653.01471	 670.70409
-0.95320	   0.00000	  38.30955	 151.41948	 314.27222	 652.71947	 670.43674
-0.95280	   0.00000	  38.31286	 151.31649	 314.34994	 652.42428	 670.16944
-0.95240	   0.00000	  38.31612	 151.21347	 314.42766	 652.12914	 669.90219
-0.95200	   0.00000	  38.31934	 151.11042	 314.50540	 651.83406	 669.63499
-0.95160	   0.00000	  38.32251	 151.00732	 314.58315	 651.53904	 669.36783
-0.95120	   0.00000	  38.32565	 150.90419	 314.66092	 651.24407	 669.10072
-0.95080	   0.00000	  38.32874	 150.80103	 314.73869	 650.94915	 668.83366
-0.95040	   0.00000	  38.33178	 150.69783	 314.81647	 650.65429	 668.56665
-0.95000	   0.00000	  38.33478	 150.59459	 314.89427	 650.35949	 668.29968
-0.94960	   0.00000	  38.33774	 150.49131	 314.97207	 650.06474	 668.03276
-0.94920	   0.00000	  38.34065	 150.38800	 315.04989	 649.77004	 667.76589
-0.94880	   0.00000	  38.34352	 150.28466	 315.12772	 649.47540	 667.49907
-0.94840	   0.00000	  38.34635	 150.18127	 315.20556	 649.18082	 667.23229
-0.94800	   0.00000	  38.34913	 150.07785	 315.28342	 648.88629	 666.96557
-0.94760	   0.00000	  38.35187	 149.97439	 315.36128	 648.59181	 666.69889
-0.94720	   0.00000	  38.35456	 149.87090	 315.43915	 648.29739	 666.43226
-0.94680	   0.00000	  38.35721	 149.76737	 315.51704	 648.00303	 666.16567
-0.94640	   0.00000	  38.35981	 149.66380	 315.59494	 647.70873	 665.89914
-0.94600	   0.00000	  38.36237	 149.56020	 315.67285	 647.41447	 665.63265
-0.94560	   0.00000	  38.36489	 149.45655	 315.75077	 647.12028	 665.36621
-0.94520	   0.00000	  38.36736	 149.35288	 315.82870	 646.82614	 665.09982
-0.94480	   0.00000	  38.36979	 149.24916	 315.90664	 646.53206	 664.83348
-0.94440	   0.00000	  38.37217	 149.14541	 315.98459	 646.23803	 664.56719
-0.94400	   0.00000	  38.37450	 149.04162	 316.06256	 645.94406	 664.30094
-0.94360	   0.00000	  38.37680	 148.93779	 316.14054	 645.65014	 664.03474
-0.94320	   0.00000	  38.37904	 148.83393	 316.21852	 645.35628	 663.76859
-0.94280	   0.00000	  38.38124	 148.73003	 316.29652	 645.06248	 663.50249
-0.94240	   0.00000	  38.38340	 148.62609	 316.37453	 644.76873	 663.23644
-0.94200	   0.00000	  38.38551	 148.52211	 316.45255	 644.47504	 662.97044
-0.94160	   0.00000	  38.38758	 148.41810	 316.53059	 644.18141	 662.70448
-0.94120	   0.00000	  38.38960	 148.31405	 316.60863	 643.88783	 662.43858
-0.94080	   0.00000	  38.39157	 148.20996	 316.68668	 643.59431	 662.17272
-0.94040	   0.00000	  38.39350	 148.10584	 316.76475	 643.30085	 661.90691
-0.94000	   0.00000	  38.39538	 148.00168	 316.84283	 643.00744	 661.64115
-0.93960	   0.00000	  38.39722	 147.89747	 316.92091	 642.71409	 661.37544
-0.93920	   0.00000	  38.39902	 147.79324	 316.99901	 642.42080	 661.10978
-0.93880	   0.00000	  38.40076	 147.68896	 317.07712	 642.12756	 660.84416
-0.93840	   0.00000	  38.40246	 147.58465	 317.15524	 641.83438	 660.57860
-0.93800	   0.00000	  38.40412	 147.48030	 317.23338	 641.54126	 660.31308
